;x D1;x Harissons D1 NGD;x Harissons D1 AGD;y D1;y Harissons D1 NGD;y Harissons D1 AGD
4,4799999999999995;;16,38194855053788;16,336803992314493;;0,33488434317913307;0,4411620323947939
4,49;;16,41687691471333;16,38745887742984;;0,33393944694834005;0,44116726606811457
4,5;;16,45154540972691;16,437957176095306;;0,33299713217915117;0,4411619836253705
4,51;;16,485954553078198;16,48829744853737;;0,33205739240558996;0,4411458940076864
4,52;;16,520104890676553;16,53847827782666;;0,33112022118829404;0,44111870564991373
4,53;;16,55399699629206;16,588498269974725;;0,330185612113707;0,44108012653023965
4,54;;16,587631471006695;16,638356054024474;;0,3292535587933005;0,4410298642208669
4,55;;16,621008942665902;16,68805028213429;;0,3283240548628257;0,44096762593976097
4,5600000000000005;;16,65413006533086;16,7375796296558;;0,3273970939815939;0,44089311860345937
4,569999999999999;;16,68699551873169;16,786942795205366;;0,32647266983178447;0,4408060488809369
4,58;;16,71960600772183;16,836138500729337;;0,32555077611777883;0,44070612324852104
4,590000000000001;;16,751962261733812;16,885165491563033;;0,32463140656552203;0,44059304804585053
4,6;;16,784065034236676;16,934022536483564;;0,3237145549219077;0,44046652953286985
4,61;;16,815915102195266;16,98270842775652;;0,3228002149541872;0,44032627394785095
4,62;;16,84751326553154;17,031221981176436;;0,3218883804494039;0,44017198756643444
4,63;;16,878860346588187;17,0795620361013;;0,32097904521384785;0,44000337676168044
4,64;;16,909957189594724;17,12772745548094;;0,32007220307253387;0,43982014806511954
4,65;;16,940804660136255;17,17571712587946;;0,31916784786870006;0,439622008228793
