;x D1;x Harissons AD NGD;x Harissons D1 AGD;y D1;y Harissons AD NGD;y Harissons D1 AGD
4,82;;8,150421401249197;7,280526812627003;;0,341407640319178;0,35342998556561617
4,83;;8,153511053390286;7,2828590119885535;;0,3396842717919524;0,3516757492289136
4,84;;8,156565448802432;7,28516500362234;;0,33796928218529115;0,3499263009487613
4,8500000000000005;;8,159584966658525;7,287445068371352;;0,33626263432393644;0,34818164812541874
4,859999999999999;;8,1625699826765;7,289699484444376;;0,3345642911564335;0,3464417980502696
4,87;;8,165520869135344;7,2919285274315255;;0,332874215755237;0,34470675790480076
4,88;;8,16843799489144;7,294132470319921;;0,3311923713168132;0,34297653475961953
4,89;;8,171321725395252;7,296311583509505;;0,32951872116172887;0,3412511355735033
4,9;;8,174172422708338;7,298466134828991;;0,3278532287347344;0,33953056719248403
4,91;;8,176990445520655;7,300596389551936;;0,3261958576048388;0,3378148363489684
4,92;;8,179776149168172;7,302702610412925;;0,32454657146537513;0,3361039496608887
4,93;;8,182529885650753;7,304785057623871;;0,3229053341340587;0,33439791363088867
4,9399999999999995;;8,185252003650321;7,306843988890411;;0,3212721095530371;0,3326967346455407
4,95;;8,187942848549266;7,308879659428399;;0,31964686178893315;0,33100041897459614
4,96;;8,190602762449094;7,310892321980488;;0,31802955503287944;0,3293089727702661
4,97;;8,193232084189331;7,312882226832791;;0,31642015360054515;0,3276224020665335
4,9799999999999995;;8,195831149366613;7,314849621831614;;0,31481862193215593;0,3259407127784958
4,99;;8,198400290354021;7,3167947524002726;;0,3132249245925069;0,3242639107017386
5,0;;8,200939836320575;7,318717861555949;;0,31163902627096735;0,32259200151173795
5,01;;8,20345011325095;7,320619189926622;;0,3100608917814792;0,32092499076329195
5,0200000000000005;;8,205931443965351;7,322498975768045;;0,30849048606254764;0,31926288388998136
5,029999999999999;;8,208384148139551;7,324357454980762;;0,30692777417722705;0,31760568620366003
5,04;;8,210808542325095;7,326194861127177;;0,30537272131309634;0,3159534028939692
5,050000000000001;;8,213204939969648;7,328011425448637;;0,303825292782232;0,31430603902788445
5,06;;8,215573651437477;7,329807376882572;;0,30228545402117174;0,31266359954928613
5,07;;8,217914984030056;7,331582942079634;;0,30075317059087187;0,31102608927855624
5,08;;8,220229242006802;7,33333834542087;;0,2992284081766604;0,3093935129122049
5,09;;8,222516726605908;7,335073809034905;;0,29771113258818166;0,30776587502251856
5,1;;8,224777736065294;7,336789552815139;;0,2962013097593358;0,30614318005723606
5,11;;8,227012565643623;7,33848579443694;;0,29469890574821206;0,30452543233924817
5,12;;8,22922150764143;7,340162749374851;;0,29320388673701697;0,30291263606632374
5,13;;8,231404851422317;7,341820630919789;;0,2917162190319951;0,30130479531085697
5,140000000000001;;8,233562883434209;7,343459650196228;;0,2902358690633456;0,2997019140196409
5,1499999999999995;;8,235695887230682;7,345080016179387;;0,2887628033851323;0,2981039960136634
5,16;;8,237804143492344;7,346681935712394;;0,28729698867518827;0,29651104498792474
5,17;;8,23988793004826;7,348265613523432;;0,2858383917350161;0,294923064511281
5,18;;8,241947521897416;7,349831252242861;;0,28438697948968084;0,2933400580263056
5,19;;8,243983191230223;7,351379052420324;;0,28294271898769935;0,29176202884917557
5,2;;8,245995207450044;7,352909212541812;;0,2815055774009238;0,2901889801695779
5,21;;8,24798383719474;7,354421929046702;;0,2800755220244203;0,28862091505063703
